Matagepercentage_id,Region_id,Region_cod,Region_desc,Year,Percentage,Age_group_Id,Age_group_desc,Type_Birth_Id,Type_birth_desc
2110,30,NV,Nevada,2010,8.9,1,Less than 20,1,Birth
2111,31,NH,New Hampshire,2010,5.2,1,Less than 20,1,Birth
2112,32,NJ,New Jersey,2010,5.1,1,Less than 20,1,Birth
2113,33,NM,New Mexico,2010,13.1,1,Less than 20,1,Birth
2114,34,NY,New York,2010,5.8,1,Less than 20,1,Birth
2115,35,NC,North Carolina,2010,9.3,1,Less than 20,1,Birth
2116,36,ND,North Dakota,2010,6.7,1,Less than 20,1,Birth
2117,37,OH,Ohio,2010,9.1,1,Less than 20,1,Birth
2118,38,OK,Oklahoma,2010,11.7,1,Less than 20,1,Birth
2119,39,OR,Oregon,2010,7,1,Less than 20,1,Birth
2120,40,PA,Pennsylvania,2010,7.8,1,Less than 20,1,Birth
2121,41,RI,Rhode Island,2010,7.6,1,Less than 20,1,Birth
2122,42,SC,South Carolina,2010,10.8,1,Less than 20,1,Birth
2123,43,SD,South Dakota,2010,8.1,1,Less than 20,1,Birth
2124,44,TN,Tennessee,2010,10.8,1,Less than 20,1,Birth
2125,45,TX,Texas,2010,11.6,1,Less than 20,1,Birth
2126,46,UT,Utah,2010,5.3,1,Less than 20,1,Birth
2127,47,VT,Vermont,2010,6.2,1,Less than 20,1,Birth
2128,48,VA,Virginia,2010,6.5,1,Less than 20,1,Birth
2129,49,WA,Washington,2010,6.4,1,Less than 20,1,Birth
2130,50,WV,West Virginia,2010,12.2,1,Less than 20,1,Birth
2131,51,WI,Wisconsin,2010,6.8,1,Less than 20,1,Birth
2132,52,WY,Wyoming,2010,8.8,1,Less than 20,1,Birth
2133,1,US,United States,2010,51.9,2,20 until 29,1,Birth
2134,2,AL,Alabama,2010,59,2,20 until 29,1,Birth
2135,3,AK,Alaska,2010,58.1,2,20 until 29,1,Birth
2136,4,AZ,Arizona,2010,54.1,2,20 until 29,1,Birth
2137,5,AR,Arkansas,2010,60.7,2,20 until 29,1,Birth
2138,6,CA,California,2010,47.3,2,20 until 29,1,Birth
2139,7,CO,Colorado,2010,49.2,2,20 until 29,1,Birth
2140,8,CT,Connecticut,2010,42.7,2,20 until 29,1,Birth
2141,9,DE,Delaware,2010,52.6,2,20 until 29,1,Birth
2142,10,DC,District of Columbia,2010,41.1,2,20 until 29,1,Birth
2143,11,FL,Florida,2010,52.8,2,20 until 29,1,Birth
2144,12,GA,Georgia,2010,53.6,2,20 until 29,1,Birth
2145,13,HI,Hawaii,2010,51,2,20 until 29,1,Birth
2146,14,ID,Idaho,2010,59.5,2,20 until 29,1,Birth
2147,15,IL,Illinois,2010,47.9,2,20 until 29,1,Birth
2148,16,IN,Indiana,2010,57.4,2,20 until 29,1,Birth
2149,17,IA,Iowa,2010,57.1,2,20 until 29,1,Birth
2150,18,KS,Kansas,2010,57.4,2,20 until 29,1,Birth
2151,19,KY,Kentucky,2010,58.7,2,20 until 29,1,Birth
2152,20,LA,Louisiana,2010,60.2,2,20 until 29,1,Birth
2153,21,ME,Maine,2010,54.9,2,20 until 29,1,Birth
2154,22,MD,Maryland,2010,46.8,2,20 until 29,1,Birth
2155,23,MA,Massachusetts,2010,40.1,2,20 until 29,1,Birth
2156,24,MI,Michigan,2010,53.9,2,20 until 29,1,Birth
2157,25,MN,Minnesota,2010,50.4,2,20 until 29,1,Birth
2158,26,MS,Mississippi,2010,61.1,2,20 until 29,1,Birth
2159,27,MO,Missouri,2010,57.2,2,20 until 29,1,Birth
2160,28,MT,Montana,2010,56.7,2,20 until 29,1,Birth
2161,29,NE,Nebraska,2010,55.9,2,20 until 29,1,Birth
2162,30,NV,Nevada,2010,53.1,2,20 until 29,1,Birth
2163,31,NH,New Hampshire,2010,48.8,2,20 until 29,1,Birth
2164,32,NJ,New Jersey,2010,42.1,2,20 until 29,1,Birth
2165,33,NM,New Mexico,2010,57,2,20 until 29,1,Birth
2166,34,NY,New York,2010,45.8,2,20 until 29,1,Birth
2167,35,NC,North Carolina,2010,54,2,20 until 29,1,Birth
2168,36,ND,North Dakota,2010,59.4,2,20 until 29,1,Birth
2169,37,OH,Ohio,2010,55.3,2,20 until 29,1,Birth
2170,38,OK,Oklahoma,2010,60.5,2,20 until 29,1,Birth
2171,39,OR,Oregon,2010,51.2,2,20 until 29,1,Birth
2172,40,PA,Pennsylvania,2010,50.9,2,20 until 29,1,Birth
2173,41,RI,Rhode Island,2010,47.6,2,20 until 29,1,Birth
2174,42,SC,South Carolina,2010,56.6,2,20 until 29,1,Birth
2175,43,SD,South Dakota,2010,58.7,2,20 until 29,1,Birth
2176,44,TN,Tennessee,2010,57.6,2,20 until 29,1,Birth
2177,45,TX,Texas,2010,53.5,2,20 until 29,1,Birth
2178,46,UT,Utah,2010,58,2,20 until 29,1,Birth
2179,47,VT,Vermont,2010,50.1,2,20 until 29,1,Birth
2180,48,VA,Virginia,2010,49.8,2,20 until 29,1,Birth
2181,49,WA,Washington,2010,50.8,2,20 until 29,1,Birth
2182,50,WV,West Virginia,2010,59.6,2,20 until 29,1,Birth
2183,51,WI,Wisconsin,2010,53.1,2,20 until 29,1,Birth
2184,52,WY,Wyoming,2010,60.9,2,20 until 29,1,Birth
2185,1,US,United States,2010,36.6,3,30 until 39,1,Birth
2186,2,AL,Alabama,2010,27.8,3,30 until 39,1,Birth
2187,3,AK,Alaska,2010,31.5,3,30 until 39,1,Birth
2188,4,AZ,Arizona,2010,33.3,3,30 until 39,1,Birth
2189,5,AR,Arkansas,2010,25.3,3,30 until 39,1,Birth
2190,6,CA,California,2010,40.9,3,30 until 39,1,Birth
2191,7,CO,Colorado,2010,40.2,3,30 until 39,1,Birth
2192,8,CT,Connecticut,2010,47.2,3,30 until 39,1,Birth
2193,9,DE,Delaware,2010,36.8,3,30 until 39,1,Birth
2194,10,DC,District of Columbia,2010,44.4,3,30 until 39,1,Birth
2195,11,FL,Florida,2010,35.9,3,30 until 39,1,Birth
2196,12,GA,Georgia,2010,33.7,3,30 until 39,1,Birth
2197,13,HI,Hawaii,2010,38.6,3,30 until 39,1,Birth
2198,14,ID,Idaho,2010,31.1,3,30 until 39,1,Birth
2199,15,IL,Illinois,2010,40.7,3,30 until 39,1,Birth
2200,16,IN,Indiana,2010,31.1,3,30 until 39,1,Birth
2201,17,IA,Iowa,2010,33.8,3,30 until 39,1,Birth
2202,18,KS,Kansas,2010,31.7,3,30 until 39,1,Birth
2203,19,KY,Kentucky,2010,28.4,3,30 until 39,1,Birth
2204,20,LA,Louisiana,2010,26.8,3,30 until 39,1,Birth
2205,21,ME,Maine,2010,35.7,3,30 until 39,1,Birth
2206,22,MD,Maryland,2010,42.6,3,30 until 39,1,Birth
2207,23,MA,Massachusetts,2010,50.5,3,30 until 39,1,Birth
2208,24,MI,Michigan,2010,34.9,3,30 until 39,1,Birth
2209,25,MN,Minnesota,2010,41.5,3,30 until 39,1,Birth
2210,26,MS,Mississippi,2010,23.6,3,30 until 39,1,Birth
2211,27,MO,Missouri,2010,31.6,3,30 until 39,1,Birth
2212,28,MT,Montana,2010,33.1,3,30 until 39,1,Birth
2213,29,NE,Nebraska,2010,35,3,30 until 39,1,Birth
2214,30,NV,Nevada,2010,35,3,30 until 39,1,Birth
2215,31,NH,New Hampshire,2010,42.9,3,30 until 39,1,Birth
2216,32,NJ,New Jersey,2010,48.4,3,30 until 39,1,Birth
2217,33,NM,New Mexico,2010,27.7,3,30 until 39,1,Birth
2218,34,NY,New York,2010,44,3,30 until 39,1,Birth
2219,35,NC,North Carolina,2010,34.2,3,30 until 39,1,Birth
2220,36,ND,North Dakota,2010,32.3,3,30 until 39,1,Birth
2221,37,OH,Ohio,2010,33.5,3,30 until 39,1,Birth
2222,38,OK,Oklahoma,2010,26.2,3,30 until 39,1,Birth
2223,39,OR,Oregon,2010,38.8,3,30 until 39,1,Birth
2224,40,PA,Pennsylvania,2010,38.5,3,30 until 39,1,Birth
2225,41,RI,Rhode Island,2010,41.4,3,30 until 39,1,Birth
2226,42,SC,South Carolina,2010,30.6,3,30 until 39,1,Birth
2227,43,SD,South Dakota,2010,31.5,3,30 until 39,1,Birth
2228,44,TN,Tennessee,2010,29.6,3,30 until 39,1,Birth
2229,45,TX,Texas,2010,32.5,3,30 until 39,1,Birth
2230,46,UT,Utah,2010,35,3,30 until 39,1,Birth
2231,47,VT,Vermont,2010,40.6,3,30 until 39,1,Birth
2232,48,VA,Virginia,2010,40.3,3,30 until 39,1,Birth
2233,49,WA,Washington,2010,39.7,3,30 until 39,1,Birth
2234,50,WV,West Virginia,2010,26.6,3,30 until 39,1,Birth
2235,51,WI,Wisconsin,2010,37.7,3,30 until 39,1,Birth
2236,52,WY,Wyoming,2010,28.7,3,30 until 39,1,Birth
2237,1,US,United States,2010,2.9,4,More or equal 40,1,Birth
2238,2,AL,Alabama,2010,1.7,4,More or equal 40,1,Birth
2239,3,AK,Alaska,2010,2.6,4,More or equal 40,1,Birth
2240,4,AZ,Arizona,2010,2.5,4,More or equal 40,1,Birth
2241,5,AR,Arkansas,2010,1.4,4,More or equal 40,1,Birth
2242,6,CA,California,2010,4.1,4,More or equal 40,1,Birth
2243,7,CO,Colorado,2010,3.2,4,More or equal 40,1,Birth
2244,8,CT,Connecticut,2010,4.4,4,More or equal 40,1,Birth
2245,9,DE,Delaware,2010,2.6,4,More or equal 40,1,Birth
2246,10,DC,District of Columbia,2010,4.9,4,More or equal 40,1,Birth
2247,11,FL,Florida,2010,3.1,4,More or equal 40,1,Birth
2248,12,GA,Georgia,2010,2.7,4,More or equal 40,1,Birth
2249,13,HI,Hawaii,2010,4,4,More or equal 40,1,Birth
2250,14,ID,Idaho,2010,2,4,More or equal 40,1,Birth
2251,15,IL,Illinois,2010,3.1,4,More or equal 40,1,Birth
2252,16,IN,Indiana,2010,1.9,4,More or equal 40,1,Birth
2253,17,IA,Iowa,2010,1.9,4,More or equal 40,1,Birth
2254,18,KS,Kansas,2010,1.9,4,More or equal 40,1,Birth
2255,19,KY,Kentucky,2010,1.7,4,More or equal 40,1,Birth
2256,20,LA,Louisiana,2010,1.6,4,More or equal 40,1,Birth
2257,21,ME,Maine,2010,2.6,4,More or equal 40,1,Birth
2258,22,MD,Maryland,2010,3.9,4,More or equal 40,1,Birth
2259,23,MA,Massachusetts,2010,4.5,4,More or equal 40,1,Birth
2260,24,MI,Michigan,2010,2.5,4,More or equal 40,1,Birth
2261,25,MN,Minnesota,2010,2.8,4,More or equal 40,1,Birth
2262,26,MS,Mississippi,2010,1.4,4,More or equal 40,1,Birth
2263,27,MO,Missouri,2010,1.9,4,More or equal 40,1,Birth
2264,28,MT,Montana,2010,2,4,More or equal 40,1,Birth
2265,29,NE,Nebraska,2010,2.1,4,More or equal 40,1,Birth
2266,30,NV,Nevada,2010,2.9,4,More or equal 40,1,Birth
2267,31,NH,New Hampshire,2010,3.1,4,More or equal 40,1,Birth
2268,32,NJ,New Jersey,2010,4.4,4,More or equal 40,1,Birth
2269,33,NM,New Mexico,2010,2.2,4,More or equal 40,1,Birth
2270,34,NY,New York,2010,4.5,4,More or equal 40,1,Birth
2271,35,NC,North Carolina,2010,2.5,4,More or equal 40,1,Birth
2272,36,ND,North Dakota,2010,1.5,4,More or equal 40,1,Birth
2273,37,OH,Ohio,2010,2.2,4,More or equal 40,1,Birth
2274,38,OK,Oklahoma,2010,1.6,4,More or equal 40,1,Birth
2275,39,OR,Oregon,2010,2.9,4,More or equal 40,1,Birth
2276,40,PA,Pennsylvania,2010,2.8,4,More or equal 40,1,Birth
2277,41,RI,Rhode Island,2010,3.4,4,More or equal 40,1,Birth
2278,42,SC,South Carolina,2010,2,4,More or equal 40,1,Birth
2279,43,SD,South Dakota,2010,1.7,4,More or equal 40,1,Birth
2280,44,TN,Tennessee,2010,1.9,4,More or equal 40,1,Birth
2281,45,TX,Texas,2010,2.4,4,More or equal 40,1,Birth
2282,46,UT,Utah,2010,1.8,4,More or equal 40,1,Birth
2283,47,VT,Vermont,2010,3,4,More or equal 40,1,Birth
2284,48,VA,Virginia,2010,3.4,4,More or equal 40,1,Birth
2285,49,WA,Washington,2010,3.2,4,More or equal 40,1,Birth
2286,50,WV,West Virginia,2010,1.6,4,More or equal 40,1,Birth
2287,51,WI,Wisconsin,2010,2.3,4,More or equal 40,1,Birth
2288,52,WY,Wyoming,2010,1.6,4,More or equal 40,1,Birth
2289,1,US,United States,2011,7.8,1,Less than 20,1,Birth
2290,2,AL,Alabama,2011,10.5,1,Less than 20,1,Birth
2291,3,AK,Alaska,2011,7.1,1,Less than 20,1,Birth
2292,4,AZ,Arizona,2011,9.3,1,Less than 20,1,Birth
2293,5,AR,Arkansas,2011,11.8,1,Less than 20,1,Birth
2294,6,CA,California,2011,7,1,Less than 20,1,Birth
2295,7,CO,Colorado,2011,6.6,1,Less than 20,1,Birth
2296,8,CT,Connecticut,2011,5.1,1,Less than 20,1,Birth
2297,9,DE,Delaware,2011,7.3,1,Less than 20,1,Birth
2298,10,DC,District of Columbia,2011,8.4,1,Less than 20,1,Birth
2299,11,FL,Florida,2011,7.4,1,Less than 20,1,Birth
2300,12,GA,Georgia,2011,9,1,Less than 20,1,Birth
2301,13,HI,Hawaii,2011,5.8,1,Less than 20,1,Birth
2302,14,ID,Idaho,2011,6.8,1,Less than 20,1,Birth
2303,15,IL,Illinois,2011,7.6,1,Less than 20,1,Birth
2304,16,IN,Indiana,2011,8.9,1,Less than 20,1,Birth
2305,17,IA,Iowa,2011,6.5,1,Less than 20,1,Birth
2306,18,KS,Kansas,2011,8.2,1,Less than 20,1,Birth
2307,19,KY,Kentucky,2011,10.4,1,Less than 20,1,Birth
2308,20,LA,Louisiana,2011,10.4,1,Less than 20,1,Birth
2309,21,ME,Maine,2011,6.2,1,Less than 20,1,Birth
2310,22,MD,Maryland,2011,5.9,1,Less than 20,1,Birth
2311,23,MA,Massachusetts,2011,4.4,1,Less than 20,1,Birth
2312,24,MI,Michigan,2011,7.8,1,Less than 20,1,Birth
2313,25,MN,Minnesota,2011,4.8,1,Less than 20,1,Birth
2314,26,MS,Mississippi,2011,12.6,1,Less than 20,1,Birth
2315,27,MO,Missouri,2011,8.5,1,Less than 20,1,Birth
2316,28,MT,Montana,2011,7.4,1,Less than 20,1,Birth
2317,29,NE,Nebraska,2011,6.4,1,Less than 20,1,Birth
2318,30,NV,Nevada,2011,8.2,1,Less than 20,1,Birth
2319,31,NH,New Hampshire,2011,4.9,1,Less than 20,1,Birth
2320,32,NJ,New Jersey,2011,4.6,1,Less than 20,1,Birth
2321,33,NM,New Mexico,2011,12.2,1,Less than 20,1,Birth
2322,34,NY,New York,2011,5.3,1,Less than 20,1,Birth
2323,35,NC,North Carolina,2011,8.5,1,Less than 20,1,Birth
2324,36,ND,North Dakota,2011,6.1,1,Less than 20,1,Birth
2325,37,OH,Ohio,2011,8.3,1,Less than 20,1,Birth
2326,38,OK,Oklahoma,2011,11,1,Less than 20,1,Birth
2327,39,OR,Oregon,2011,6.4,1,Less than 20,1,Birth
2328,40,PA,Pennsylvania,2011,7,1,Less than 20,1,Birth
2329,41,RI,Rhode Island,2011,6.9,1,Less than 20,1,Birth
2330,42,SC,South Carolina,2011,9.6,1,Less than 20,1,Birth
2331,43,SD,South Dakota,2011,7.6,1,Less than 20,1,Birth
2332,44,TN,Tennessee,2011,9.9,1,Less than 20,1,Birth
2333,45,TX,Texas,2011,10.7,1,Less than 20,1,Birth
2334,46,UT,Utah,2011,4.8,1,Less than 20,1,Birth
2335,47,VT,Vermont,2011,5.9,1,Less than 20,1,Birth
2336,48,VA,Virginia,2011,5.9,1,Less than 20,1,Birth
2337,49,WA,Washington,2011,5.8,1,Less than 20,1,Birth
2338,50,WV,West Virginia,2011,11.4,1,Less than 20,1,Birth
2339,51,WI,Wisconsin,2011,6.2,1,Less than 20,1,Birth
2340,52,WY,Wyoming,2011,7.9,1,Less than 20,1,Birth
2341,1,US,United States,2011,51.6,2,20 until 29,1,Birth
2342,2,AL,Alabama,2011,51.6,2,20 until 29,1,Birth
2343,3,AK,Alaska,2011,51.6,2,20 until 29,1,Birth
2344,4,AZ,Arizona,2011,51.6,2,20 until 29,1,Birth
2345,5,AR,Arkansas,2011,51.6,2,20 until 29,1,Birth
2346,6,CA,California,2011,51.6,2,20 until 29,1,Birth
2347,7,CO,Colorado,2011,51.6,2,20 until 29,1,Birth
2348,8,CT,Connecticut,2011,51.6,2,20 until 29,1,Birth
2349,9,DE,Delaware,2011,51.6,2,20 until 29,1,Birth
2350,10,DC,District of Columbia,2011,51.6,2,20 until 29,1,Birth
2351,11,FL,Florida,2011,51.6,2,20 until 29,1,Birth
2352,12,GA,Georgia,2011,51.6,2,20 until 29,1,Birth
2353,13,HI,Hawaii,2011,51.6,2,20 until 29,1,Birth
2354,14,ID,Idaho,2011,51.6,2,20 until 29,1,Birth
2355,15,IL,Illinois,2011,51.6,2,20 until 29,1,Birth
2356,16,IN,Indiana,2011,51.6,2,20 until 29,1,Birth
2357,17,IA,Iowa,2011,51.6,2,20 until 29,1,Birth
2358,18,KS,Kansas,2011,51.6,2,20 until 29,1,Birth
2359,19,KY,Kentucky,2011,51.6,2,20 until 29,1,Birth
2360,20,LA,Louisiana,2011,51.6,2,20 until 29,1,Birth
2361,21,ME,Maine,2011,51.6,2,20 until 29,1,Birth
2362,22,MD,Maryland,2011,51.6,2,20 until 29,1,Birth
2363,23,MA,Massachusetts,2011,51.6,2,20 until 29,1,Birth
2364,24,MI,Michigan,2011,51.6,2,20 until 29,1,Birth
2365,25,MN,Minnesota,2011,51.6,2,20 until 29,1,Birth
2366,26,MS,Mississippi,2011,51.6,2,20 until 29,1,Birth
2367,27,MO,Missouri,2011,51.6,2,20 until 29,1,Birth
2368,28,MT,Montana,2011,51.6,2,20 until 29,1,Birth
2369,29,NE,Nebraska,2011,51.6,2,20 until 29,1,Birth
2370,30,NV,Nevada,2011,51.6,2,20 until 29,1,Birth
2371,31,NH,New Hampshire,2011,51.6,2,20 until 29,1,Birth
2372,32,NJ,New Jersey,2011,51.6,2,20 until 29,1,Birth
2373,33,NM,New Mexico,2011,51.6,2,20 until 29,1,Birth
2374,34,NY,New York,2011,51.6,2,20 until 29,1,Birth
2375,35,NC,North Carolina,2011,51.6,2,20 until 29,1,Birth
2376,36,ND,North Dakota,2011,51.6,2,20 until 29,1,Birth
2377,37,OH,Ohio,2011,51.6,2,20 until 29,1,Birth
2378,38,OK,Oklahoma,2011,51.6,2,20 until 29,1,Birth
2379,39,OR,Oregon,2011,51.6,2,20 until 29,1,Birth
2380,40,PA,Pennsylvania,2011,51.6,2,20 until 29,1,Birth
2381,41,RI,Rhode Island,2011,51.6,2,20 until 29,1,Birth
2382,42,SC,South Carolina,2011,51.6,2,20 until 29,1,Birth
2383,43,SD,South Dakota,2011,51.6,2,20 until 29,1,Birth
2384,44,TN,Tennessee,2011,51.6,2,20 until 29,1,Birth
2385,45,TX,Texas,2011,51.6,2,20 until 29,1,Birth
2386,46,UT,Utah,2011,51.6,2,20 until 29,1,Birth
2387,47,VT,Vermont,2011,51.6,2,20 until 29,1,Birth
2388,48,VA,Virginia,2011,51.6,2,20 until 29,1,Birth
2389,49,WA,Washington,2011,51.6,2,20 until 29,1,Birth
2390,50,WV,West Virginia,2011,51.6,2,20 until 29,1,Birth
2391,51,WI,Wisconsin,2011,51.6,2,20 until 29,1,Birth
2392,52,WY,Wyoming,2011,51.6,2,20 until 29,1,Birth
2393,1,US,United States,2011,37.6,3,30 until 39,1,Birth
2394,2,AL,Alabama,2011,28.6,3,30 until 39,1,Birth
2395,3,AK,Alaska,2011,32.7,3,30 until 39,1,Birth
2396,4,AZ,Arizona,2011,34,3,30 until 39,1,Birth
2397,5,AR,Arkansas,2011,26.1,3,30 until 39,1,Birth
2398,6,CA,California,2011,42.3,3,30 until 39,1,Birth
2399,7,CO,Colorado,2011,41.5,3,30 until 39,1,Birth
2400,8,CT,Connecticut,2011,47.8,3,30 until 39,1,Birth
2401,9,DE,Delaware,2011,37.9,3,30 until 39,1,Birth
2402,10,DC,District of Columbia,2011,46.5,3,30 until 39,1,Birth
2403,11,FL,Florida,2011,36.9,3,30 until 39,1,Birth
2404,12,GA,Georgia,2011,34.5,3,30 until 39,1,Birth
2405,13,HI,Hawaii,2011,39.7,3,30 until 39,1,Birth
2406,14,ID,Idaho,2011,32,3,30 until 39,1,Birth
2407,15,IL,Illinois,2011,41.8,3,30 until 39,1,Birth
2408,16,IN,Indiana,2011,31.7,3,30 until 39,1,Birth
2409,17,IA,Iowa,2011,34.9,3,30 until 39,1,Birth
2410,18,KS,Kansas,2011,32.9,3,30 until 39,1,Birth
2411,19,KY,Kentucky,2011,29.2,3,30 until 39,1,Birth
2412,20,LA,Louisiana,2011,28,3,30 until 39,1,Birth
2413,21,ME,Maine,2011,36.8,3,30 until 39,1,Birth
2414,22,MD,Maryland,2011,43.7,3,30 until 39,1,Birth
2415,23,MA,Massachusetts,2011,51.6,3,30 until 39,1,Birth
2416,24,MI,Michigan,2011,35.6,3,30 until 39,1,Birth
2417,25,MN,Minnesota,2011,43,3,30 until 39,1,Birth
2418,26,MS,Mississippi,2011,24.6,3,30 until 39,1,Birth
2419,27,MO,Missouri,2011,32.7,3,30 until 39,1,Birth
2420,28,MT,Montana,2011,33.6,3,30 until 39,1,Birth
2421,29,NE,Nebraska,2011,36.3,3,30 until 39,1,Birth
2422,30,NV,Nevada,2011,36,3,30 until 39,1,Birth
2423,31,NH,New Hampshire,2011,43.6,3,30 until 39,1,Birth
2424,32,NJ,New Jersey,2011,49.2,3,30 until 39,1,Birth
2425,33,NM,New Mexico,2011,28.3,3,30 until 39,1,Birth
2426,34,NY,New York,2011,44.9,3,30 until 39,1,Birth
2427,35,NC,North Carolina,2011,35.1,3,30 until 39,1,Birth
2428,36,ND,North Dakota,2011,33.3,3,30 until 39,1,Birth
2429,37,OH,Ohio,2011,34.3,3,30 until 39,1,Birth
2430,38,OK,Oklahoma,2011,27.3,3,30 until 39,1,Birth
2431,39,OR,Oregon,2011,40.1,3,30 until 39,1,Birth
2432,40,PA,Pennsylvania,2011,39.5,3,30 until 39,1,Birth
2433,41,RI,Rhode Island,2011,42.3,3,30 until 39,1,Birth
2434,42,SC,South Carolina,2011,31.7,3,30 until 39,1,Birth
2435,43,SD,South Dakota,2011,32.6,3,30 until 39,1,Birth
2436,44,TN,Tennessee,2011,30.5,3,30 until 39,1,Birth
2437,45,TX,Texas,2011,33.4,3,30 until 39,1,Birth
2438,46,UT,Utah,2011,36.3,3,30 until 39,1,Birth
2439,47,VT,Vermont,2011,41.2,3,30 until 39,1,Birth
2440,48,VA,Virginia,2011,41.4,3,30 until 39,1,Birth
2441,49,WA,Washington,2011,40.8,3,30 until 39,1,Birth
2442,50,WV,West Virginia,2011,27.1,3,30 until 39,1,Birth
2443,51,WI,Wisconsin,2011,38.9,3,30 until 39,1,Birth
2444,52,WY,Wyoming,2011,29.9,3,30 until 39,1,Birth
2445,1,US,United States,2011,3,4,More or equal 40,1,Birth
2446,2,AL,Alabama,2011,1.6,4,More or equal 40,1,Birth
2447,3,AK,Alaska,2011,2.6,4,More or equal 40,1,Birth
2448,4,AZ,Arizona,2011,2.6,4,More or equal 40,1,Birth
2449,5,AR,Arkansas,2011,1.5,4,More or equal 40,1,Birth
2450,6,CA,California,2011,4.2,4,More or equal 40,1,Birth
2451,7,CO,Colorado,2011,3.2,4,More or equal 40,1,Birth
2452,8,CT,Connecticut,2011,4.4,4,More or equal 40,1,Birth
2453,9,DE,Delaware,2011,2.7,4,More or equal 40,1,Birth
2454,10,DC,District of Columbia,2011,5.2,4,More or equal 40,1,Birth
2455,11,FL,Florida,2011,3.2,4,More or equal 40,1,Birth
2456,12,GA,Georgia,2011,2.8,4,More or equal 40,1,Birth
2457,13,HI,Hawaii,2011,4,4,More or equal 40,1,Birth
2458,14,ID,Idaho,2011,2,4,More or equal 40,1,Birth
2459,15,IL,Illinois,2011,3.2,4,More or equal 40,1,Birth
2460,16,IN,Indiana,2011,1.9,4,More or equal 40,1,Birth
2461,17,IA,Iowa,2011,1.8,4,More or equal 40,1,Birth
2462,18,KS,Kansas,2011,2,4,More or equal 40,1,Birth
2463,19,KY,Kentucky,2011,1.7,4,More or equal 40,1,Birth
2464,20,LA,Louisiana,2011,1.6,4,More or equal 40,1,Birth
2465,21,ME,Maine,2011,2.7,4,More or equal 40,1,Birth
2466,22,MD,Maryland,2011,3.9,4,More or equal 40,1,Birth
2467,23,MA,Massachusetts,2011,4.5,4,More or equal 40,1,Birth
2468,24,MI,Michigan,2011,2.5,4,More or equal 40,1,Birth
2469,25,MN,Minnesota,2011,2.8,4,More or equal 40,1,Birth
2470,26,MS,Mississippi,2011,1.4,4,More or equal 40,1,Birth
2471,27,MO,Missouri,2011,1.9,4,More or equal 40,1,Birth
2472,28,MT,Montana,2011,2,4,More or equal 40,1,Birth
2473,29,NE,Nebraska,2011,2.1,4,More or equal 40,1,Birth
2474,30,NV,Nevada,2011,3,4,More or equal 40,1,Birth
2475,31,NH,New Hampshire,2011,3.1,4,More or equal 40,1,Birth
2476,32,NJ,New Jersey,2011,4.4,4,More or equal 40,1,Birth
2477,33,NM,New Mexico,2011,2.2,4,More or equal 40,1,Birth
2478,34,NY,New York,2011,4.5,4,More or equal 40,1,Birth
2479,35,NC,North Carolina,2011,2.5,4,More or equal 40,1,Birth
2480,36,ND,North Dakota,2011,1.5,4,More or equal 40,1,Birth
2481,37,OH,Ohio,2011,2.2,4,More or equal 40,1,Birth
2482,38,OK,Oklahoma,2011,1.6,4,More or equal 40,1,Birth
2483,39,OR,Oregon,2011,3,4,More or equal 40,1,Birth
2484,40,PA,Pennsylvania,2011,2.8,4,More or equal 40,1,Birth
2485,41,RI,Rhode Island,2011,3.4,4,More or equal 40,1,Birth
2486,42,SC,South Carolina,2011,2,4,More or equal 40,1,Birth
2487,43,SD,South Dakota,2011,1.7,4,More or equal 40,1,Birth
2488,44,TN,Tennessee,2011,1.9,4,More or equal 40,1,Birth
2489,45,TX,Texas,2011,2.5,4,More or equal 40,1,Birth
2490,46,UT,Utah,2011,1.8,4,More or equal 40,1,Birth
2491,47,VT,Vermont,2011,3.1,4,More or equal 40,1,Birth
2492,48,VA,Virginia,2011,3.4,4,More or equal 40,1,Birth
2493,49,WA,Washington,2011,3.2,4,More or equal 40,1,Birth
2494,50,WV,West Virginia,2011,1.5,4,More or equal 40,1,Birth
2495,51,WI,Wisconsin,2011,2.3,4,More or equal 40,1,Birth
2496,52,WY,Wyoming,2011,1.6,4,More or equal 40,1,Birth
2497,1,US,United States,2012,7.1,1,Less than 20,1,Birth
2498,2,AL,Alabama,2012,9.6,1,Less than 20,1,Birth
2499,3,AK,Alaska,2012,6.4,1,Less than 20,1,Birth
2500,4,AZ,Arizona,2012,8.6,1,Less than 20,1,Birth
2501,5,AR,Arkansas,2012,10.8,1,Less than 20,1,Birth
2502,6,CA,California,2012,6.2,1,Less than 20,1,Birth
2503,7,CO,Colorado,2012,5.8,1,Less than 20,1,Birth
2504,8,CT,Connecticut,2012,4.6,1,Less than 20,1,Birth
2505,9,DE,Delaware,2012,6.5,1,Less than 20,1,Birth
2506,10,DC,District of Columbia,2012,7.2,1,Less than 20,1,Birth
2507,11,FL,Florida,2012,6.7,1,Less than 20,1,Birth
2508,12,GA,Georgia,2012,8.2,1,Less than 20,1,Birth
2509,13,HI,Hawaii,2012,5.3,1,Less than 20,1,Birth
2510,14,ID,Idaho,2012,6.3,1,Less than 20,1,Birth
2511,15,IL,Illinois,2012,6.9,1,Less than 20,1,Birth
2512,16,IN,Indiana,2012,8.2,1,Less than 20,1,Birth
